epoch,accuracy,binary_crossentropy,loss,precision,recall,val_accuracy,val_binary_crossentropy,val_loss,val_precision,val_recall
0,0.8561040163040161,0.4115787148475647,1.8135288953781128,0.45506522059440613,0.5140928030014038,0.9346624612808228,0.061045724898576736,0.2608799338340759,0.6486940383911133,0.9615597128868103
1,0.9490661025047302,0.049639202654361725,0.2187241166830063,0.739334762096405,0.9423370361328125,0.9743109345436096,0.012866450473666191,0.05498499423265457,0.8288645148277283,0.9831305146217346
2,0.9712039232254028,0.021354420110583305,0.09409361332654953,0.8334673047065735,0.97422194480896,0.98655766248703,0.01206099521368742,0.051542870700359344,0.9073320031166077,0.9856194853782654
3,0.9834387898445129,0.016566284000873566,0.07299575954675674,0.9043009877204895,0.9765707850456238,0.99195396900177,0.008908445946872234,0.03807039558887482,0.9450171589851379,0.988661527633667
4,0.9848502278327942,0.014305141754448414,0.06303244829177856,0.9104192852973938,0.9805049896240234,0.9915662407875061,0.008554493077099323,0.036557771265506744,0.9381039142608643,0.9933628439903259
5,0.9866145253181458,0.01205221563577652,0.05310538411140442,0.9203101992607117,0.9826189279556274,0.9861375689506531,0.009695867076516151,0.04143545404076576,0.8970844745635986,0.9955752491950989
6,0.9874352812767029,0.01082113478332758,0.047680873423814774,0.9265602231025696,0.9816206693649292,0.9941512942314148,0.008268319070339203,0.03533480316400528,0.9573901295661926,0.9941924810409546
7,0.9887239933013916,0.013167810626327991,0.05802108719944954,0.9340064525604248,0.983147382736206,0.9922771453857422,0.0082619683817029,0.035307664424180984,0.9428271651268005,0.9941924810409546
8,0.9893990159034729,0.00979261938482523,0.04314901679754257,0.9406397938728333,0.9807398915290833,0.9872362613677979,0.008561976253986359,0.03658974915742874,0.9043434858322144,0.9961283206939697
9,0.9891458749771118,0.008319619111716747,0.03665855899453163,0.9352249503135681,0.9851438403129578,0.9930526614189148,0.0054227630607783794,0.023174269124865532,0.950463593006134,0.9922566413879395
10,0.9917769432067871,0.007651048246771097,0.033712614327669144,0.9524781703948975,0.9862595200538635,0.9959931373596191,0.005251001100987196,0.022440243512392044,0.9879820942878723,0.977599561214447
11,0.9902504682540894,0.011300510726869106,0.04979312792420387,0.9446419477462769,0.9829712510108948,0.995573103427887,0.005856387782841921,0.02502737194299698,0.9682368636131287,0.9947455525398254
12,0.9922371506690979,0.008637499995529652,0.03805920481681824,0.9585480093955994,0.9830886721611023,0.9925356507301331,0.008491121232509613,0.03628695011138916,0.9438762068748474,0.9952986836433411
13,0.9917309284210205,0.007758322171866894,0.034185297787189484,0.9540590047836304,0.9840869307518005,0.9966071248054504,0.005172564182430506,0.02210504189133644,0.9875034689903259,0.9834070801734924
14,0.9920607805252075,0.006713886745274067,0.029583241790533066,0.9569739103317261,0.9834409952163696,0.9930202960968018,0.006711666472256184,0.028682421892881393,0.9461942315101624,0.9969579577445984
15,0.9911709427833557,0.008780115284025669,0.03868768364191055,0.9516468644142151,0.9823253154754639,0.9962193369865417,0.006366749759763479,0.027208413928747177,0.9783976078033447,0.9894911646842957
16,0.9921988248825073,0.0061780912801623344,0.02722238190472126,0.9571746587753296,0.9843217730522156,0.99570232629776,0.005892529152333736,0.02518182247877121,0.9804137945175171,0.9828540086746216
17,0.9929428696632385,0.007328349631279707,0.0322907529771328,0.9663077592849731,0.9801526665687561,0.9955084323883057,0.006523768417537212,0.027879435569047928,0.9725468754768372,0.9894911646842957
18,0.9937022924423218,0.005812498275190592,0.025611519813537598,0.9692547917366028,0.9829712510108948,0.9951207041740417,0.006757366470992565,0.02887772023677826,0.9636071920394897,0.9958517551422119
19,0.9934261441230774,0.007845845073461533,0.03457095846533775,0.9662150740623474,0.9840869307518005,0.9966071248054504,0.003672774415463209,0.015695663169026375,0.9758742451667786,0.9955752491950989
20,0.9934414625167847,0.0061116693541407585,0.026929711923003197,0.9690309166908264,0.9811509251594543,0.9872685670852661,0.005541974678635597,0.02368372306227684,0.9029514789581299,0.9983407258987427
21,0.993065595626831,0.007373207714408636,0.03248836472630501,0.9651015400886536,0.9824427366256714,0.9987074732780457,0.0035612881183624268,0.01521922554820776,0.9944690465927124,0.9944690465927124
22,0.993794322013855,0.012760021723806858,0.056224189698696136,0.9681385159492493,0.9849089980125427,0.9959285259246826,0.004072477575391531,0.017403801903128624,0.9718766808509827,0.9939159154891968
23,0.9942469000816345,0.004354369826614857,0.019186589866876602,0.9705202579498291,0.9859071969985962,0.9958639144897461,0.004814299754798412,0.020573990419507027,0.9678111672401428,0.997787594795227
24,0.9927051067352295,0.007697681430727243,0.03391808643937111,0.9618543982505798,0.983147382736206,0.9959285259246826,0.004903298337012529,0.020954329520463943,0.970097005367279,0.9958517551422119
25,0.9942315816879272,0.005270180758088827,0.02322191745042801,0.970408022403717,0.9859071969985962,0.9971564412117004,0.004935271572321653,0.02109096758067608,0.9946718811988831,0.9809181690216064
26,0.9932804107666016,0.006628624629229307,0.029207587242126465,0.9644623398780823,0.984850287437439,0.9958316087722778,0.004064000677317381,0.01736757531762123,0.9693136215209961,0.9958517551422119
27,0.9938480257987976,0.0062703643925487995,0.027629001066088676,0.9680973887443542,0.9853787422180176,0.9976088404655457,0.003626942867413163,0.015499801374971867,0.9969135522842407,0.9825774431228638
28,0.9938173294067383,0.0066357022151350975,0.029238739982247353,0.9678740501403809,0.9853787422180176,0.9949268102645874,0.00518663227558136,0.02216516062617302,0.960831344127655,0.9972345232963562
29,0.9943389892578125,0.006236161570996046,0.027478236705064774,0.9717943072319031,0.9852613210678101,0.9978349804878235,0.003985090181231499,0.017030350863933563,0.9958088994026184,0.9856194853782654
30,0.9948835968971252,0.005485308822244406,0.02416978031396866,0.9731104969978333,0.9881385564804077,0.9960577487945557,0.0039460486732423306,0.01686350628733635,0.9693713188171387,0.997787594795227
31,0.9945537447929382,0.0043130554258823395,0.019004523754119873,0.9728789925575256,0.9857897758483887,0.998319685459137,0.0037938118912279606,0.01621291972696781,0.9882192015647888,0.997511088848114
32,0.9940551519393921,0.005157827865332365,0.02272678166627884,0.966963529586792,0.98825603723526,0.9931172728538513,0.004120900761336088,0.017610739916563034,0.9462365508079529,0.997787594795227
33,0.9942929744720459,0.009626629762351513,0.042417604476213455,0.9704760909080505,0.9863182902336121,0.9985135793685913,0.004240144044160843,0.018120327964425087,0.9939125776290894,0.9933628439903259
34,0.9949756264686584,0.0062988921999931335,0.02775469981133938,0.9724738597869873,0.989547848701477,0.9964455366134644,0.00388841750100255,0.016617218032479286,0.974296510219574,0.9958517551422119
35,0.995190441608429,0.0043480913154780865,0.019158916547894478,0.9754217267036438,0.988079845905304,0.9957992434501648,0.004260597284883261,0.018207736313343048,0.9968643188476562,0.9670907258987427
36,0.9945077300071716,0.00656586280092597,0.02893098071217537,0.975959837436676,0.9821491241455078,0.9977057576179504,0.005026097875088453,0.021479114890098572,0.9831016659736633,0.997511088848114
37,0.9953131675720215,0.006069396622478962,0.026743462309241295,0.9754995703697205,0.9889606833457947,0.9967363476753235,0.0028366209007799625,0.012122347950935364,0.9764163494110107,0.9961283206939697
