epoch,accuracy,binary_crossentropy,loss,precision,recall,val_accuracy,val_binary_crossentropy,val_loss,val_precision,val_recall
0,0.7711867094039917,0.8501767516136169,19.62894630432129,0.799492359161377,0.8382877707481384,0.8290331959724426,0.31418749690055847,7.159943103790283,0.867742657661438,0.8627145290374756
1,0.8087010979652405,0.3512878119945526,8.11055850982666,0.8501064777374268,0.836532473564148,0.8430677652359009,0.21890293061733246,4.988525867462158,0.8954141139984131,0.8529083728790283
2,0.8279285430908203,0.2950551509857178,6.812252044677734,0.8757162094116211,0.8394201993942261,0.8537000417709351,0.19316431879997253,4.401975154876709,0.9127837419509888,0.851348340511322
3,0.8527639508247375,0.2550857663154602,5.889441013336182,0.892256498336792,0.8651265501976013,0.8872979879379272,0.15060502290725708,3.4321017265319824,0.9216537475585938,0.8992645144462585
4,0.8824410438537598,0.1955481767654419,4.514835357666016,0.9110842347145081,0.8963818550109863,0.933938205242157,0.1527867615222931,3.481820821762085,0.925142765045166,0.975039005279541
5,0.9086000919342041,0.1439042091369629,3.322474718093872,0.9238879084587097,0.9278636574745178,0.9362064003944397,0.05934099480509758,1.3523075580596924,0.9390907287597656,0.9621127843856812
6,0.9351771473884583,0.08745753765106201,2.0192246437072754,0.9412421584129333,0.9541928768157959,0.95151686668396,0.02988705039024353,0.6810888051986694,0.947334349155426,0.9781591296195984
7,0.9484133720397949,0.07069896906614304,1.6323044300079346,0.9491450190544128,0.9680085778236389,0.9706549644470215,0.01776890829205513,0.40493133664131165,0.9560954570770264,0.9997771382331848
8,0.9578180909156799,0.0556442029774189,1.2847175598144531,0.9527190923690796,0.980069100856781,0.9654096961021423,0.009319162927567959,0.21237216889858246,0.9486149549484253,0.9997771382331848
9,0.9667351841926575,0.017660966143012047,0.40775787830352783,0.9599669575691223,0.9870901703834534,0.9767507910728455,0.009976192377507687,0.2273450493812561,0.9651387929916382,0.9995542764663696
10,0.9709498882293701,0.022428996860980988,0.517842710018158,0.9656832814216614,0.9878829121589661,0.9681032299995422,0.009186681360006332,0.20935305953025818,0.9642701745033264,0.9864051938056946
11,0.9745724201202393,0.010051758028566837,0.23207582533359528,0.9665472507476807,0.9930354952812195,0.9790189862251282,0.004792904481291771,0.1092243492603302,0.9727609753608704,0.9948740601539612
12,0.9719251990318298,0.013934680260717869,0.3217253088951111,0.9653249382972717,0.9899212718009949,0.9730648994445801,0.006056637037545443,0.138023242354393,0.9593756794929504,1.0
13,0.9756174087524414,0.014620727859437466,0.3375644087791443,0.9680962562561035,0.9930921196937561,0.9798696041107178,0.0038956589996814728,0.08877723664045334,0.9695267081260681,0.9997771382331848
14,0.9739803075790405,0.01614784449338913,0.3728228509426117,0.9665158987045288,0.9920729398727417,0.952792763710022,0.016557704657316208,0.377329558134079,0.9544857740402222,0.9721417427062988
15,0.9747814536094666,0.027315359562635422,0.6306591033935547,0.9671760201454163,0.9926957488059998,0.9710802435874939,0.010992495343089104,0.25050532817840576,0.9630270004272461,0.9926454424858093
16,0.973666787147522,0.008523982018232346,0.19680248200893402,0.9681528806686401,0.9897514581680298,0.9807201623916626,0.006164391990751028,0.14047883450984955,0.9707855582237244,0.9997771382331848
17,0.9802152514457703,0.004393741954118013,0.10144302994012833,0.9734116196632385,0.9950172901153564,0.9764672517776489,0.005700988695025444,0.12991845607757568,0.9653241634368896,0.9988856911659241
18,0.9772893786430359,0.007746399380266666,0.1788494735956192,0.9698878526687622,0.9939414262771606,0.9771760702133179,0.00717013468965888,0.16339847445487976,0.9653614163398743,1.0
19,0.9791006445884705,0.008692804723978043,0.20070019364356995,0.9710121154785156,0.9957533478736877,0.9778848886489868,0.07019501179456711,1.5996571779251099,0.9680138230323792,0.9982170462608337
20,0.9791006445884705,0.007919477298855782,0.18284563720226288,0.9715849161148071,0.9951305389404297,0.9859654307365417,0.00412821164354682,0.09407682716846466,0.9786213040351868,0.9997771382331848
21,0.9794141054153442,0.0072341738268733025,0.16702327132225037,0.971807599067688,0.995413601398468,0.9784519672393799,0.003097799140959978,0.07059499621391296,0.9672343134880066,1.0
22,0.9802152514457703,0.023944012820720673,0.5528213977813721,0.9733067750930786,0.9951305389404297,0.9654096961021423,0.025550229474902153,0.5822580456733704,0.9491848349571228,0.9991085529327393
23,0.9783343076705933,0.00948078278452158,0.21889324486255646,0.9707686305046082,0.9947341680526733,0.9785937070846558,0.0036593626718968153,0.08339232951402664,0.9674428701400757,1.0
24,0.9836288094520569,0.0031291383784264326,0.07224579900503159,0.9768654704093933,0.9969990253448486,0.9856818914413452,0.005011285655200481,0.11420097947120667,0.9792395234107971,0.9986628293991089
25,0.9857187867164612,0.0029597042594105005,0.06833390891551971,0.9797541499137878,0.997395396232605,0.9689537882804871,0.01008361205458641,0.2297929972410202,0.9621047973632812,0.9901939034461975
26,0.9781601428985596,0.006700344383716583,0.15469814836978912,0.9694631099700928,0.995866596698761,0.9785937070846558,0.005352282430976629,0.12197187542915344,0.9674428701400757,1.0
27,0.9842557907104492,0.003765844041481614,0.08694611489772797,0.9778950214385986,0.996942400932312,0.9859654307365417,0.004261297173798084,0.09710967540740967,0.9784125685691833,1.0
28,0.9808771014213562,0.004050478804856539,0.09351777285337448,0.974963903427124,0.9944510459899902,0.9794442653656006,0.004100032150745392,0.093434639275074,0.9686959981918335,1.0
29,0.9863457679748535,0.0016117789782583714,0.03721288964152336,0.9800945520401001,0.9980748295783997,0.9876665472984314,0.005539298057556152,0.12623372673988342,0.9811898469924927,0.9997771382331848
30,0.9863108992576599,0.00371264829300344,0.08571779727935791,0.9802002310752869,0.9979050159454346,0.9821377992630005,0.004959988873451948,0.11303198337554932,0.9726858735084534,1.0
31,0.9837332963943481,0.00831087026745081,0.19188205897808075,0.9758135676383972,0.9983013272285461,0.976325511932373,0.004334299359470606,0.0987733006477356,0.9693611264228821,0.9942054748535156
