epoch,accuracy,binary_crossentropy,loss,precision,recall,val_accuracy,val_binary_crossentropy,val_loss,val_precision,val_recall
0,0.7955387830734253,0.5215720534324646,12.039780616760254,0.831153154373169,0.8448988795280457,0.8049154877662659,0.3514481484889984,8.016895294189453,0.8274050951004028,0.8371980786323547
1,0.8401160836219788,0.3046509623527527,7.032443046569824,0.8749085664749146,0.868700385093689,0.835358202457428,0.2437046766281128,5.559154987335205,0.8576951026916504,0.8574879169464111
2,0.8823858499526978,0.2083999067544937,4.810627460479736,0.8986724019050598,0.9152418971061707,0.9055997729301453,0.15257661044597626,3.4804296493530273,0.8737591505050659,0.9780192971229553
3,0.9113698601722717,0.15480665862560272,3.5735018253326416,0.9208810329437256,0.9390434622764587,0.928920567035675,0.0898226723074913,2.048947811126709,0.8940742611885071,0.9949275255203247
4,0.9311586618423462,0.10850030183792114,2.5045793056488037,0.9344825744628906,0.9570901989936829,0.9226365089416504,0.06266205757856369,1.4293861389160156,0.9248815178871155,0.9427536129951477
5,0.948220431804657,0.07638544589281082,1.7632524967193604,0.9473540782928467,0.9712258577346802,0.948051929473877,0.0269364882260561,0.6144490838050842,0.917553186416626,1.0
6,0.9613663554191589,0.036401230841875076,0.8402727246284485,0.9548729658126831,0.984802782535553,0.9516827464103699,0.025950631126761436,0.5919606685638428,0.9228711724281311,1.0
7,0.9650723934173584,0.040777672082185745,0.9412960410118103,0.9608901739120483,0.9842440485954285,0.9592235684394836,0.014523586258292198,0.33129796385765076,0.9390689134597778,0.9939613342285156
8,0.9727292060852051,0.01460530050098896,0.33714359998703003,0.9644058346748352,0.9930718541145325,0.9694176912307739,0.008948915638029575,0.204134002327919,0.9501722455024719,0.9995169043540955
9,0.9787427186965942,0.008677560836076736,0.2003096640110016,0.9720947742462158,0.9945803880691528,0.968859076499939,0.009901325218379498,0.22585943341255188,0.9495065212249756,0.9992753863334656
10,0.9773442149162292,0.008661104366183281,0.19992990791797638,0.9689028859138489,0.9957537055015564,0.9660661816596985,0.0075883702374994755,0.17309854924678802,0.9445585012435913,1.0
11,0.9788476228713989,0.00791255198419094,0.1826503723859787,0.971378743648529,0.9955302476882935,0.9804496765136719,0.04529004171490669,1.0331125259399414,0.9692632555961609,0.997826099395752
12,0.9762254357337952,0.015976227819919586,0.3687891662120819,0.9681857824325562,0.9946921467781067,0.9635525941848755,0.010184809565544128,0.23232601583003998,0.9423032999038696,0.9980676174163818
13,0.9801062941551208,0.004274392034858465,0.09866838902235031,0.9730821847915649,0.9957537055015564,0.9642508029937744,0.01166717242449522,0.2661402225494385,0.9456172585487366,0.9954106211662292
14,0.9825886487960815,0.0036374260671436787,0.08396501839160919,0.9746835231781006,0.9981003403663635,0.9800307154655457,0.010172243230044842,0.23203936219215393,0.9666121602058411,1.0
15,0.9702468514442444,0.013351339846849442,0.3081972002983093,0.9594135880470276,0.9945245385169983,0.9615975618362427,0.011478089727461338,0.2618270516395569,0.9377123713493347,1.0
16,0.9753164052963257,0.012214812450110912,0.28196224570274353,0.9660594463348389,0.9955302476882935,0.9628543257713318,0.010336479172110558,0.23578575253486633,0.9422374367713928,0.9968599081039429
17,0.97423255443573,0.012865111231803894,0.2969733774662018,0.9677296280860901,0.9918985366821289,0.9691383838653564,0.009248773567378521,0.2109740674495697,0.9511858224868774,0.997826099395752
