epoch,accuracy,binary_crossentropy,loss,precision,recall,val_accuracy,val_binary_crossentropy,val_loss,val_precision,val_recall
0,0.8723394274711609,0.16241611540317535,1.4673186540603638,0.7434033751487732,0.8622264266014099,0.9447777271270752,0.012127350084483624,0.10967695713043213,0.8276838064193726,0.9755875468254089
1,0.9504421353340149,0.03706859424710274,0.33489009737968445,0.8695405125617981,0.9776656627655029,0.9760231375694275,0.004575095605105162,0.041376106441020966,0.9195312857627869,0.9876421689987183
2,0.9703457951545715,0.013352585025131702,0.12063159793615341,0.9160926938056946,0.9894953370094299,0.9797217845916748,0.006627972703427076,0.0599418543279171,0.9257537126541138,0.9963608980178833
3,0.9737910032272339,0.010689249262213707,0.09657016396522522,0.9258369207382202,0.9899104237556458,0.9766855835914612,0.003195567522197962,0.02889997512102127,0.9136196374893188,0.9983320832252502
4,0.9803022742271423,0.006164207123219967,0.05568950995802879,0.9423038959503174,0.9936621189117432,0.9896032810211182,0.0018224410014227033,0.016481736674904823,0.9603967666625977,0.9983320832252502
5,0.9822074770927429,0.005111584905534983,0.04617976024746895,0.9491587281227112,0.9924806952476501,0.9894928336143494,0.002610799390822649,0.023611467331647873,0.9674742817878723,0.9899924397468567
6,0.9814912676811218,0.009632781147956848,0.08702552318572998,0.947287380695343,0.9920815825462341,0.9621301293373108,0.026221172884106636,0.23713822662830353,0.9272336363792419,0.9158453345298767
7,0.9847539663314819,0.004613123368471861,0.04167649522423744,0.9554672837257385,0.9943485856056213,0.991443395614624,0.001932807150296867,0.01747986115515232,0.9680029153823853,0.9977255463600159
8,0.9854748249053955,0.005244714207947254,0.04738246649503708,0.9593827128410339,0.9924806952476501,0.9941115975379944,0.0014255910646170378,0.012892716564238071,0.9782963991165161,0.9978771805763245
9,0.9875718951225281,0.004726138431578875,0.042697466909885406,0.9675583839416504,0.9908363819122314,0.9938539862632751,0.0013707258040085435,0.012396527454257011,0.9776341319084167,0.997498095035553
10,0.9886157512664795,0.004744557198137045,0.04286392405629158,0.9704774618148804,0.9913312792778015,0.9950500726699829,0.0014135526726022363,0.012783844023942947,0.985277533531189,0.9944655299186707
11,0.9885736703872681,0.0038882168009877205,0.03512738272547722,0.9699297547340393,0.9917783141136169,0.9941115975379944,0.0012121839681640267,0.010962712578475475,0.9777283072471619,0.9984837174415588
12,0.9902541041374207,0.003759184619411826,0.03396167606115341,0.9754863977432251,0.9916824698448181,0.994240403175354,0.0014676004648208618,0.013272639364004135,0.9785209894180298,0.9981804490089417
13,0.9902962446212769,0.0031425082124769688,0.028390493243932724,0.9746997952461243,0.992672324180603,0.9978102445602417,0.0013584212865680456,0.012285249307751656,0.9947013854980469,0.996285080909729
14,0.9904835224151611,0.0050878580659627914,0.045965392142534256,0.9784634113311768,0.9893197417259216,0.9961909055709839,0.0011641893070191145,0.010528660379350185,0.9862911105155945,0.9981804490089417
15,0.9917473793029785,0.0025798326823860407,0.02330704592168331,0.9785547852516174,0.9936301708221436,0.9982150793075562,0.001044257078319788,0.009444019757211208,0.9959845542907715,0.9966641664505005
16,0.992000162601471,0.0038876140024513006,0.035121940076351166,0.9802932143211365,0.992672324180603,0.9799425601959229,0.0032144151628017426,0.029070427641272545,0.9294434785842896,0.9927217364311218
17,0.9920235276222229,0.00256387609988451,0.023162879049777985,0.980415940284729,0.9926244020462036,0.9974974393844604,0.0012111320393159986,0.010953198187053204,0.9971058368682861,0.9925701022148132
18,0.9920141696929932,0.0035574971698224545,0.032139528542757034,0.9799612164497375,0.993071436882019,0.9964301586151123,0.0012305849231779575,0.011129125952720642,0.9879843592643738,0.9974222779273987
19,0.9924354553222656,0.0031329577323049307,0.028304198756814003,0.9818087220191956,0.992592453956604,0.9949028491973877,0.0016966472612693906,0.015344086103141308,0.9822962284088135,0.9969673752784729
20,0.9910826683044434,0.0026240318547934294,0.023706357926130295,0.9772284626960754,0.9927201867103577,0.995804488658905,0.0017119677504524589,0.015482641756534576,0.9843796491622925,0.9985595345497131
21,0.9925805926322937,0.0024471485521644354,0.02210836671292782,0.9821067452430725,0.9927840232849121,0.9982518553733826,0.0010966992704197764,0.009918294847011566,0.9984014630317688,0.9943897128105164
22,0.9932359457015991,0.0020544305443763733,0.0185603816062212,0.9844210147857666,0.9926403760910034,0.9964485764503479,0.0009759749518707395,0.008826492354273796,0.9871804714202881,0.9983320832252502
23,0.992571234703064,0.0026160296984016895,0.023634042590856552,0.9825329780578613,0.9923050999641418,0.996669352054596,0.0011637364514172077,0.010524563491344452,0.9887294173240662,0.9976497292518616
